year,state,county_name,county_fips,party,candidatevotes
2016,CALIFORNIA,CALAVERAS,6009.0,REPUBLICAN,13511
2016,KENTUCKY,BARREN,21009.0,REPUBLICAN,13483
2020,NEW YORK,CHENANGO,36017.0,REPUBLICAN,13482
2020,MISSOURI,PHELPS,29161.0,REPUBLICAN,13480
2016,LOUISIANA,VERNON,22115.0,REPUBLICAN,13471
2016,ILLINOIS,GRUNDY,17063.0,REPUBLICAN,13454
2020,OHIO,WILLIAMS,39171.0,REPUBLICAN,13452
2016,MICHIGAN,SANILAC,26151.0,REPUBLICAN,13446
2016,KENTUCKY,NELSON,21179.0,REPUBLICAN,13431
2020,GEORGIA,GILMER,13123.0,REPUBLICAN,13429
2020,OHIO,GUERNSEY,39059.0,REPUBLICAN,13407
2020,GEORGIA,DAWSON,13085.0,REPUBLICAN,13398
2016,VIRGINIA,BOTETOURT,51023.0,REPUBLICAN,13375
2016,INDIANA,DUBOIS,18037.0,REPUBLICAN,13365
2016,OKLAHOMA,LE FLORE,40079.0,REPUBLICAN,13362
2016,VIRGINIA,CULPEPER,51047.0,REPUBLICAN,13349
2016,IDAHO,BONNER,16017.0,REPUBLICAN,13343
2016,TEXAS,CHAMBERS,48071.0,REPUBLICAN,13339
2020,MINNESOTA,WINONA,27169.0,DEMOCRAT,13333
2016,NEVADA,NYE,32023.0,REPUBLICAN,13324
2016,NEW YORK,OTSEGO,36077.0,REPUBLICAN,13308
2020,VIRGINIA,LOUISA,51109.0,REPUBLICAN,13294
2020,CALIFORNIA,SISKIYOU,6093.0,REPUBLICAN,13290
2020,MICHIGAN,MECOSTA,26107.0,REPUBLICAN,13267
2016,ALABAMA,COVINGTON,1039.0,REPUBLICAN,13267
2020,UTAH,UINTAH,49047.0,REPUBLICAN,13261
2016,WISCONSIN,OCONTO,55083.0,REPUBLICAN,13253
2016,TENNESSEE,DICKSON,47043.0,REPUBLICAN,13233
2016,NEW MEXICO,VALENCIA,35061.0,REPUBLICAN,13215
2016,TEXAS,UPSHUR,48459.0,REPUBLICAN,13209
2020,MICHIGAN,DELTA,26041.0,REPUBLICAN,13207
2016,ILLINOIS,WOODFORD,17203.0,REPUBLICAN,13207
2020,KENTUCKY,GRAVES,21083.0,REPUBLICAN,13206
2016,GEORGIA,HABERSHAM,13137.0,REPUBLICAN,13190
2020,NORTH CAROLINA,PERSON,37145.0,REPUBLICAN,13184
2016,TEXAS,COOKE,48097.0,REPUBLICAN,13181
2020,WISCONSIN,DUNN,55033.0,REPUBLICAN,13173
2016,CALIFORNIA,YUBA,6115.0,REPUBLICAN,13170
2016,OKLAHOMA,MCCLAIN,40087.0,REPUBLICAN,13169
2016,MISSOURI,STONE,29209.0,REPUBLICAN,13158
2020,INDIANA,HUNTINGTON,18069.0,REPUBLICAN,13147
2016,NEW MEXICO,EDDY,35015.0,REPUBLICAN,13147
2016,NEVADA,CARSON CITY,32510.0,REPUBLICAN,13125
2020,NEW MEXICO,TAOS,35055.0,DEMOCRAT,13121
2020,KENTUCKY,GREENUP,21089.0,REPUBLICAN,13064
2016,MISSOURI,CALLAWAY,29027.0,REPUBLICAN,13057
2020,OHIO,DEFIANCE,39039.0,REPUBLICAN,13038
2016,TEXAS,SAN PATRICIO,48409.0,REPUBLICAN,13030
2016,ILLINOIS,COLES,17029.0,REPUBLICAN,13003
2016,WISCONSIN,MARINETTE,55075.0,REPUBLICAN,12995
2020,GEORGIA,THOMAS,13275.0,REPUBLICAN,12954
2020,GEORGIA,MURRAY,13213.0,REPUBLICAN,12943
2016,MINNESOTA,MORRISON,27097.0,REPUBLICAN,12925
2016,MINNESOTA,ITASCA,27061.0,REPUBLICAN,12920
2020,OREGON,CLATSOP,41007.0,DEMOCRAT,12916
2016,PENNSYLVANIA,SUSQUEHANNA,42115.0,REPUBLICAN,12891
2016,MISSOURI,LACLEDE,29105.0,REPUBLICAN,12881
2020,FLORIDA,WAKULLA,12129.0,REPUBLICAN,12874
2016,NEW MEXICO,CHAVES,35005.0,REPUBLICAN,12872
2020,INDIANA,WHITLEY,18183.0,REPUBLICAN,12862
2016,MISSOURI,WEBSTER,29225.0,REPUBLICAN,12840
2020,OKLAHOMA,KAY,40071.0,REPUBLICAN,12834
2020,MISSISSIPPI,ALCORN,28003.0,REPUBLICAN,12818
2020,WYOMING,PARK,56029.0,REPUBLICAN,12813
2016,MISSOURI,PETTIS,29159.0,REPUBLICAN,12810
2016,MINNESOTA,KANDIYOHI,27067.0,REPUBLICAN,12785
2020,KANSAS,RILEY,20161.0,DEMOCRAT,12765
2016,OKLAHOMA,PITTSBURG,40121.0,REPUBLICAN,12753
2020,OKLAHOMA,MAYES,40097.0,REPUBLICAN,12749
2016,WISCONSIN,SHAWANO,55115.0,REPUBLICAN,12742
2016,MISSOURI,PHELPS,29161.0,REPUBLICAN,12709
2016,KENTUCKY,GRAVES,21083.0,REPUBLICAN,12671
2016,LOUISIANA,ST. JOHN THE BAPTIST,22095.0,DEMOCRAT,12661
2020,MINNESOTA,STEELE,27147.0,REPUBLICAN,12656
2016,ILLINOIS,WHITESIDE,17195.0,REPUBLICAN,12615
2016,OKLAHOMA,OSAGE,40113.0,REPUBLICAN,12577
2016,PENNSYLVANIA,CLARION,42031.0,REPUBLICAN,12576
2020,ILLINOIS,STEPHENSON,17177.0,REPUBLICAN,12521
2016,CALIFORNIA,SAN BENITO,6069.0,DEMOCRAT,12521
2020,TEXAS,GILLESPIE,48171.0,REPUBLICAN,12514
2020,IOWA,CERRO GORDO,19033.0,REPUBLICAN,12499
2016,NEW MEXICO,LEA,35025.0,REPUBLICAN,12495
2016,NEW YORK,WYOMING,36121.0,REPUBLICAN,12442
2020,MINNESOTA,BECKER,27005.0,REPUBLICAN,12438
2020,NORTH CAROLINA,VANCE,37181.0,DEMOCRAT,12431
2020,VIRGINIA,PETERSBURG CITY,51730.0,DEMOCRAT,12389
2020,WEST VIRGINIA,OHIO,54069.0,REPUBLICAN,12354
2020,MAINE,WALDO,23027.0,DEMOCRAT,12345
2016,MICHIGAN,ISABELLA,26073.0,REPUBLICAN,12338
2020,GEORGIA,HARALSON,13143.0,REPUBLICAN,12331
2020,OHIO,COSHOCTON,39031.0,REPUBLICAN,12325
2020,NORTH DAKOTA,MORTON,38059.0,REPUBLICAN,12243
2016,LOUISIANA,BEAUREGARD,22011.0,REPUBLICAN,12238
2016,UTAH,BOX ELDER,49003.0,REPUBLICAN,12230
2020,WYOMING,SWEETWATER,56037.0,REPUBLICAN,12229
2016,NORTH CAROLINA,VANCE,37181.0,DEMOCRAT,12229
2016,TEXAS,CORYELL,48099.0,REPUBLICAN,12225
2016,NORTH CAROLINA,DUPLIN,37061.0,REPUBLICAN,12217
2016,VIRGINIA,ISLE OF WIGHT,51093.0,REPUBLICAN,12204
2016,INDIANA,NOBLE,18113.0,REPUBLICAN,12198
2020,MINNESOTA,BELTRAMI,27007.0,REPUBLICAN,12188
2016,OKLAHOMA,KAY,40071.0,REPUBLICAN,12172
2020,TEXAS,FANNIN,48147.0,REPUBLICAN,12171
2020,GEORGIA,LUMPKIN,13187.0,REPUBLICAN,12163
2020,TENNESSEE,COCKE,47029.0,REPUBLICAN,12162
2016,MINNESOTA,MCLEOD,27085.0,REPUBLICAN,12155
2016,WYOMING,SWEETWATER,56037.0,REPUBLICAN,12154
2020,PENNSYLVANIA,ELK,42047.0,REPUBLICAN,12140
2020,MICHIGAN,EMMET,26047.0,REPUBLICAN,12135
2016,MINNESOTA,WINONA,27169.0,REPUBLICAN,12122
2020,OKLAHOMA,SEQUOYAH,40135.0,REPUBLICAN,12113
2020,MICHIGAN,WEXFORD,26165.0,REPUBLICAN,12102
2020,MICHIGAN,GRATIOT,26057.0,REPUBLICAN,12102
2020,TEXAS,ATASCOSA,48013.0,REPUBLICAN,12039
2020,LOUISIANA,AVOYELLES,22009.0,REPUBLICAN,12028
2016,VIRGINIA,PETERSBURG,51730.0,DEMOCRAT,12021
2020,MARYLAND,GARRETT,24023.0,REPUBLICAN,12002
2016,TEXAS,NAVARRO,48349.0,REPUBLICAN,11994
2016,OHIO,MORROW,39117.0,REPUBLICAN,11948
2016,OHIO,WILLIAMS,39171.0,REPUBLICAN,11939
2020,TEXAS,HILL,48217.0,REPUBLICAN,11926
2020,TEXAS,WHARTON,48481.0,REPUBLICAN,11926
2016,NEW YORK,CHENANGO,36017.0,REPUBLICAN,11921
2020,ARKANSAS,MILLER,5091.0,REPUBLICAN,11920
2020,FLORIDA,BAKER,12003.0,REPUBLICAN,11911
2016,NEW MEXICO,OTERO,35035.0,REPUBLICAN,11887
2016,VIRGINIA,POWHATAN,51145.0,REPUBLICAN,11885
2020,VERMONT,BENNINGTON,50003.0,DEMOCRAT,11858
2020,WYOMING,SHERIDAN,56033.0,REPUBLICAN,11843
2020,WASHINGTON,OKANOGAN,53047.0,REPUBLICAN,11840
2016,MISSISSIPPI,ALCORN,28003.0,REPUBLICAN,11819
2020,NORTH CAROLINA,HOKE,37093.0,DEMOCRAT,11804
2016,MICHIGAN,BRANCH,26023.0,REPUBLICAN,11786
2020,GEORGIA,COLQUITT,13071.0,REPUBLICAN,11777
2020,TENNESSEE,DYER,47045.0,REPUBLICAN,11768
2020,VIRGINIA,WYTHE,51197.0,REPUBLICAN,11733
2016,PENNSYLVANIA,SNYDER,42109.0,REPUBLICAN,11725
2020,VIRGINIA,DANVILLE CITY,51590.0,DEMOCRAT,11710
2016,COLORADO,ELBERT,8039.0,REPUBLICAN,11705
2016,OHIO,DEFIANCE,39039.0,REPUBLICAN,11688
2020,NORTH CAROLINA,CURRITUCK,37053.0,REPUBLICAN,11657
2016,COLORADO,DELTA,8029.0,REPUBLICAN,11655
2020,OHIO,VAN WERT,39161.0,REPUBLICAN,11650
2016,INDIANA,HUNTINGTON,18069.0,REPUBLICAN,11649
2020,NORTH CAROLINA,TRANSYLVANIA,37175.0,REPUBLICAN,11636
2016,PENNSYLVANIA,MCKEAN,42083.0,REPUBLICAN,11635
2016,IOWA,CERRO GORDO,19033.0,REPUBLICAN,11621
2016,UTAH,IRON,49021.0,REPUBLICAN,11561
2016,OKLAHOMA,MAYES,40097.0,REPUBLICAN,11555
2020,MISSISSIPPI,PONTOTOC,28115.0,REPUBLICAN,11550
2016,KENTUCKY,GREENUP,21089.0,REPUBLICAN,11546
2016,WISCONSIN,DUNN,55033.0,REPUBLICAN,11488
2020,MISSOURI,STODDARD,29207.0,REPUBLICAN,11484
2020,FLORIDA,OKEECHOBEE,12093.0,REPUBLICAN,11470
2016,NORTH CAROLINA,DARE,37055.0,REPUBLICAN,11460
2020,NORTH CAROLINA,ASHE,37009.0,REPUBLICAN,11451
2020,TEXAS,AUSTIN,48015.0,REPUBLICAN,11447
2016,OHIO,GUERNSEY,39059.0,REPUBLICAN,11445
2020,SOUTH CAROLINA,NEWBERRY,45071.0,REPUBLICAN,11443
2020,LOUISIANA,JEFFERSON DAVIS,22053.0,REPUBLICAN,11423
2016,INDIANA,WHITLEY,18183.0,REPUBLICAN,11358
2020,KENTUCKY,CALLOWAY,21035.0,REPUBLICAN,11351
2016,CALIFORNIA,SISKIYOU,6093.0,REPUBLICAN,11341
2016,NORTH DAKOTA,MORTON,38059.0,REPUBLICAN,11336
2016,TENNESSEE,CHEATHAM,47021.0,REPUBLICAN,11297
2016,ARKANSAS,MILLER,5091.0,REPUBLICAN,11294
2020,OREGON,CROOK,41013.0,REPUBLICAN,11287
2020,INDIANA,RIPLEY,18137.0,REPUBLICAN,11261
2020,ARKANSAS,INDEPENDENCE,5063.0,REPUBLICAN,11250
2020,COLORADO,TELLER,8119.0,REPUBLICAN,11241
2016,GEORGIA,THOMAS,13275.0,REPUBLICAN,11228
2020,ALABAMA,RUSSELL,1113.0,DEMOCRAT,11228
2016,VERMONT,ADDISON,50001.0,DEMOCRAT,11219
2016,TEXAS,ERATH,48143.0,REPUBLICAN,11210
2016,MINNESOTA,STEELE,27147.0,REPUBLICAN,11198
2020,WEST VIRGINIA,PRESTON,54077.0,REPUBLICAN,11190
2016,NORTH CAROLINA,PERSON,37145.0,REPUBLICAN,11185
2020,WASHINGTON,WHITMAN,53075.0,DEMOCRAT,11184
2020,LOUISIANA,ST. BERNARD,22087.0,REPUBLICAN,11179
2016,UTAH,TOOELE,49045.0,REPUBLICAN,11169
2016,LOUISIANA,AVOYELLES,22009.0,REPUBLICAN,11165
2016,WEST VIRGINIA,OHIO,54069.0,REPUBLICAN,11139
2016,WYOMING,PARK,56029.0,REPUBLICAN,11115
2016,ILLINOIS,STEPHENSON,17177.0,REPUBLICAN,11083
2016,MISSOURI,STODDARD,29207.0,REPUBLICAN,11079
2020,MARYLAND,TALBOT,24041.0,DEMOCRAT,11062
2016,VIRGINIA,DANVILLE,51590.0,DEMOCRAT,11059
2020,LOUISIANA,EVANGELINE,22039.0,REPUBLICAN,11053
2020,TENNESSEE,RHEA,47143.0,REPUBLICAN,11050
2020,VIRGINIA,AMHERST,51009.0,REPUBLICAN,11041
2020,VIRGINIA,HARRISONBURG CITY,51660.0,DEMOCRAT,11022
2020,NEW MEXICO,RIO ARRIBA,35039.0,DEMOCRAT,10990
2020,VIRGINIA,SMYTH,51173.0,REPUBLICAN,10963
2020,NEBRASKA,SCOTTS BLUFF,31157.0,REPUBLICAN,10952
2020,WEST VIRGINIA,GREENBRIER,54025.0,REPUBLICAN,10925
2016,IDAHO,BINGHAM,16011.0,REPUBLICAN,10907
2016,OKLAHOMA,SEQUOYAH,40135.0,REPUBLICAN,10888
2016,MINNESOTA,BECKER,27005.0,REPUBLICAN,10880
2020,ILLINOIS,IROQUOIS,17075.0,REPUBLICAN,10877
2020,IOWA,MUSCATINE,19139.0,REPUBLICAN,10865
2020,MICHIGAN,CLARE,26035.0,REPUBLICAN,10861
2020,INDIANA,WELLS,18179.0,REPUBLICAN,10855
2020,WISCONSIN,GREEN,55045.0,DEMOCRAT,10851
2020,ALABAMA,GENEVA,1061.0,REPUBLICAN,10848
2020,OHIO,HOLMES,39075.0,REPUBLICAN,10796
2020,UTAH,WASATCH,49051.0,REPUBLICAN,10795
2020,TENNESSEE,OBION,47131.0,REPUBLICAN,10790
2020,NEW YORK,CORTLAND,36023.0,REPUBLICAN,10789
2016,OHIO,COSHOCTON,39031.0,REPUBLICAN,10785
2020,GEORGIA,TIFT,13277.0,REPUBLICAN,10784
2016,MINNESOTA,BELTRAMI,27007.0,REPUBLICAN,10783
2016,MARYLAND,GARRETT,24023.0,REPUBLICAN,10776
2016,LOUISIANA,JEFFERSON DAVIS,22053.0,REPUBLICAN,10775
2020,MINNESOTA,LE SUEUR,27079.0,REPUBLICAN,10775
2020,VERMONT,LAMOILLE,50015.0,DEMOCRAT,10773
2020,INDIANA,WABASH,18169.0,REPUBLICAN,10762
2020,ARIZONA,GRAHAM,4009.0,REPUBLICAN,10749
2016,MARYLAND,TALBOT,24041.0,REPUBLICAN,10724
2016,IDAHO,NEZ PERCE,16069.0,REPUBLICAN,10699
2020,MICHIGAN,ALPENA,26007.0,REPUBLICAN,10686
2016,NEW MEXICO,TAOS,35055.0,DEMOCRAT,10668
2016,MAINE,SAGADAHOC,23023.0,DEMOCRAT,10664
2020,OHIO,GALLIA,39053.0,REPUBLICAN,10645
2020,IOWA,DES MOINES,19057.0,REPUBLICAN,10642
2016,MICHIGAN,EMMET,26047.0,REPUBLICAN,10616
2020,TENNESSEE,CLAIBORNE,47025.0,REPUBLICAN,10604
2020,COLORADO,ROUTT,8107.0,DEMOCRAT,10582
2016,TEXAS,WALLER,48473.0,REPUBLICAN,10531
2016,GEORGIA,BRYAN,13029.0,REPUBLICAN,10529
2016,VIRGINIA,LOUISA,51109.0,REPUBLICAN,10528
2016,NORTH CAROLINA,TRANSYLVANIA,37175.0,REPUBLICAN,10520
2016,FLORIDA,WAKULLA,12129.0,REPUBLICAN,10512
2020,KENTUCKY,MUHLENBERG,21177.0,REPUBLICAN,10496
2016,CALIFORNIA,AMADOR,6005.0,REPUBLICAN,10485
2016,GEORGIA,GILMER,13123.0,REPUBLICAN,10477
2016,OHIO,VAN WERT,39161.0,REPUBLICAN,10469
2020,UTAH,SANPETE,49039.0,REPUBLICAN,10459
2016,TEXAS,GILLESPIE,48171.0,REPUBLICAN,10446
2020,NEW MEXICO,CURRY,35009.0,REPUBLICAN,10444
2016,MAINE,WALDO,23027.0,DEMOCRAT,10440
2020,SOUTH CAROLINA,COLLETON,45029.0,REPUBLICAN,10440
2016,OKLAHOMA,PONTOTOC,40123.0,REPUBLICAN,10431
2020,ILLINOIS,BUREAU,17011.0,REPUBLICAN,10411
2016,TEXAS,MAVERICK,48323.0,DEMOCRAT,10397
2020,TENNESSEE,WEAKLEY,47183.0,REPUBLICAN,10396
2020,MONTANA,SILVER BOW,30093.0,DEMOCRAT,10392
2020,MICHIGAN,HOUGHTON,26061.0,REPUBLICAN,10378
2016,KENTUCKY,CALLOWAY,21035.0,REPUBLICAN,10367
2016,LOUISIANA,EVANGELINE,22039.0,REPUBLICAN,10360
2020,VIRGINIA,MANASSAS CITY,51683.0,DEMOCRAT,10356
2016,GEORGIA,MURRAY,13213.0,REPUBLICAN,10341
2020,ARKANSAS,CLEBURNE,5023.0,REPUBLICAN,10328
2016,MICHIGAN,MECOSTA,26107.0,REPUBLICAN,10305
2020,MISSISSIPPI,OKTIBBEHA,28105.0,DEMOCRAT,10299
2016,FLORIDA,BAKER,12003.0,REPUBLICAN,10294
2020,SOUTH CAROLINA,WILLIAMSBURG,45089.0,DEMOCRAT,10289
2020,MARYLAND,CAROLINE,24011.0,REPUBLICAN,10283
2016,WYOMING,SHERIDAN,56033.0,REPUBLICAN,10266
2020,MINNESOTA,PINE,27115.0,REPUBLICAN,10256
2016,LOUISIANA,ST. BERNARD,22087.0,REPUBLICAN,10237
2020,IDAHO,LATAH,16057.0,DEMOCRAT,10236
2016,VIRGINIA,HARRISONBURG,51660.0,DEMOCRAT,10212
2020,ALABAMA,WINSTON,1133.0,REPUBLICAN,10195
2020,MICHIGAN,CHEBOYGAN,26031.0,REPUBLICAN,10186
2020,KENTUCKY,MEADE,21163.0,REPUBLICAN,10184
2020,KANSAS,HARVEY,20079.0,REPUBLICAN,10182
2016,TENNESSEE,DYER,47045.0,REPUBLICAN,10180
2020,TEXAS,PALO PINTO,48363.0,REPUBLICAN,10179
2020,TEXAS,SAN JACINTO,48407.0,REPUBLICAN,10161
2016,TEXAS,WHARTON,48481.0,REPUBLICAN,10149
2016,TEXAS,HILL,48217.0,REPUBLICAN,10108
2016,KANSAS,RILEY,20161.0,REPUBLICAN,10107
2020,VIRGINIA,PRINCE GEORGE,51149.0,REPUBLICAN,10103
2016,WASHINGTON,KITTITAS,53037.0,REPUBLICAN,10100
2020,MINNESOTA,CARLTON,27017.0,DEMOCRAT,10098
2020,TEXAS,LLANO,48299.0,REPUBLICAN,10079
2016,NEBRASKA,SCOTTS BLUFF,31157.0,REPUBLICAN,10076
2020,TEXAS,BANDERA,48019.0,REPUBLICAN,10057
2016,VIRGINIA,WYTHE,51197.0,REPUBLICAN,10046
2020,WISCONSIN,DOOR,55029.0,DEMOCRAT,10044
2020,WEST VIRGINIA,MINERAL,54057.0,REPUBLICAN,10040
2016,PENNSYLVANIA,ELK,42047.0,REPUBLICAN,10025
2020,MINNESOTA,MOWER,27099.0,REPUBLICAN,10025
2016,SOUTH CAROLINA,NEWBERRY,45071.0,REPUBLICAN,10017
2016,INDIANA,WELLS,18179.0,REPUBLICAN,10005
2016,MICHIGAN,WEXFORD,26165.0,REPUBLICAN,10000
2016,ALABAMA,GENEVA,1061.0,REPUBLICAN,9994
2020,VIRGINIA,GOOCHLAND,51075.0,REPUBLICAN,9966
2020,KANSAS,MCPHERSON,20113.0,REPUBLICAN,9964
2016,SOUTH CAROLINA,WILLIAMSBURG,45089.0,DEMOCRAT,9953
2020,MINNESOTA,MILLE LACS,27095.0,REPUBLICAN,9952
2016,ARKANSAS,INDEPENDENCE,5063.0,REPUBLICAN,9936
2020,MASSACHUSETTS,DUKES,25007.0,DEMOCRAT,9914
2020,NEW YORK,SCHOHARIE,36095.0,REPUBLICAN,9903
2016,GEORGIA,DAWSON,13085.0,REPUBLICAN,9900
2016,NEW YORK,CORTLAND,36023.0,REPUBLICAN,9900
2016,GEORGIA,COLQUITT,13071.0,REPUBLICAN,9898
2020,MICHIGAN,GLADWIN,26051.0,REPUBLICAN,9893
2016,MICHIGAN,GRATIOT,26057.0,REPUBLICAN,9880
2020,GEORGIA,WARE,13299.0,REPUBLICAN,9865
2020,WYOMING,TETON,56039.0,DEMOCRAT,9848
2020,TEXAS,MATAGORDA,48321.0,REPUBLICAN,9845
2020,MICHIGAN,CHARLEVOIX,26029.0,REPUBLICAN,9841
2020,NORTH CAROLINA,PASQUOTANK,37139.0,DEMOCRAT,9832
2016,OHIO,GALLIA,39053.0,REPUBLICAN,9822
2016,INDIANA,WABASH,18169.0,REPUBLICAN,9821
2016,UTAH,UINTAH,49047.0,REPUBLICAN,9810
2016,INDIANA,RIPLEY,18137.0,REPUBLICAN,9806
2016,TENNESSEE,COCKE,47029.0,REPUBLICAN,9791
2020,TENNESSEE,GILES,47055.0,REPUBLICAN,9784
2020,MICHIGAN,IOSCO,26069.0,REPUBLICAN,9759
2020,MINNESOTA,TODD,27153.0,REPUBLICAN,9753
2016,ILLINOIS,IROQUOIS,17075.0,REPUBLICAN,9750
2016,VIRGINIA,SMYTH,51173.0,REPUBLICAN,9750
2020,MICHIGAN,ANTRIM,26009.0,REPUBLICAN,9748
2016,COLORADO,TELLER,8119.0,REPUBLICAN,9745
2020,OHIO,HOCKING,39073.0,REPUBLICAN,9737
2016,NORTH CAROLINA,HOKE,37093.0,DEMOCRAT,9726
2016,VIRGINIA,AMHERST,51009.0,REPUBLICAN,9719
2020,MISSISSIPPI,GEORGE,28039.0,REPUBLICAN,9713
2020,NORTH CAROLINA,BLADEN,37017.0,REPUBLICAN,9676
2020,MICHIGAN,ROSCOMMON,26143.0,REPUBLICAN,9670
2020,OKLAHOMA,OKMULGEE,40111.0,REPUBLICAN,9668
2020,KANSAS,COWLEY,20035.0,REPUBLICAN,9656
2020,PENNSYLVANIA,JUNIATA,42067.0,REPUBLICAN,9649
2016,TEXAS,AUSTIN,48015.0,REPUBLICAN,9637
2016,GEORGIA,FANNIN,13111.0,REPUBLICAN,9632
2020,VIRGINIA,NEW KENT,51127.0,REPUBLICAN,9631
2020,MINNESOTA,NICOLLET,27103.0,DEMOCRAT,9622
2016,GEORGIA,LUMPKIN,13187.0,REPUBLICAN,9619
2020,MICHIGAN,DICKINSON,26043.0,REPUBLICAN,9617
2016,WASHINGTON,OKANOGAN,53047.0,REPUBLICAN,9610
2016,NEW MEXICO,RIO ARRIBA,35039.0,DEMOCRAT,9592
2016,GEORGIA,HARALSON,13143.0,REPUBLICAN,9585
2016,GEORGIA,TIFT,13277.0,REPUBLICAN,9584
2016,IOWA,MUSCATINE,19139.0,REPUBLICAN,9584
2016,ALABAMA,RUSSELL,1113.0,DEMOCRAT,9579
2020,MINNESOTA,FREEBORN,27047.0,REPUBLICAN,9578
2020,INDIANA,DECATUR,18031.0,REPUBLICAN,9575
2016,WEST VIRGINIA,GREENBRIER,54025.0,REPUBLICAN,9556
2016,VERMONT,BENNINGTON,50003.0,DEMOCRAT,9539
2016,WEST VIRGINIA,PRESTON,54077.0,REPUBLICAN,9538
2020,IOWA,WAPELLO,19179.0,REPUBLICAN,9536
2016,IOWA,DES MOINES,19057.0,REPUBLICAN,9529
2016,TENNESSEE,OBION,47131.0,REPUBLICAN,9526
2020,INDIANA,JENNINGS,18079.0,REPUBLICAN,9490
2020,OKLAHOMA,MCCURTAIN,40089.0,REPUBLICAN,9485
2020,MISSOURI,TEXAS,29215.0,REPUBLICAN,9478
2020,GEORGIA,HART,13147.0,REPUBLICAN,9464
2016,ARKANSAS,CLEBURNE,5023.0,REPUBLICAN,9458
2020,MISSISSIPPI,ITAWAMBA,28057.0,REPUBLICAN,9438
2020,TEXAS,GRIMES,48185.0,REPUBLICAN,9432
2016,NORTH CAROLINA,ASHE,37009.0,REPUBLICAN,9412
2016,KENTUCKY,MUHLENBERG,21177.0,REPUBLICAN,9393
2016,MARYLAND,CAROLINE,24011.0,REPUBLICAN,9368
2020,KENTUCKY,HARLAN,21095.0,REPUBLICAN,9367
2020,NEVADA,CHURCHILL,32001.0,REPUBLICAN,9367
2020,MINNESOTA,MEEKER,27093.0,REPUBLICAN,9359
2020,LOUISIANA,NATCHITOCHES,22069.0,REPUBLICAN,9358
2016,FLORIDA,OKEECHOBEE,12093.0,REPUBLICAN,9356
2020,VIRGINIA,PAGE,51139.0,REPUBLICAN,9345
2020,TEXAS,PANOLA,48365.0,REPUBLICAN,9326
2020,COLORADO,MONTEZUMA,8083.0,REPUBLICAN,9306
2016,TEXAS,STARR,48427.0,DEMOCRAT,9289
2016,ILLINOIS,BUREAU,17011.0,REPUBLICAN,9281
2020,WISCONSIN,VILAS,55125.0,REPUBLICAN,9261
2016,OREGON,CLATSOP,41007.0,DEMOCRAT,9252
2020,TEXAS,ARANSAS,48007.0,REPUBLICAN,9239
2016,ALABAMA,WINSTON,1133.0,REPUBLICAN,9228
2020,INDIANA,POSEY,18129.0,REPUBLICAN,9206
2020,ARKANSAS,HOT SPRING,5059.0,REPUBLICAN,9202
2016,MINNESOTA,LE SUEUR,27079.0,REPUBLICAN,9182
2020,VIRGINIA,FAIRFAX CITY,51600.0,DEMOCRAT,9174
2020,VIRGINIA,ACCOMACK,51001.0,REPUBLICAN,9172
2016,NORTH CAROLINA,CURRITUCK,37053.0,REPUBLICAN,9163
2016,VIRGINIA,PRINCE GEORGE,51149.0,REPUBLICAN,9157
2016,KENTUCKY,HARLAN,21095.0,REPUBLICAN,9129
2020,TEXAS,STARR,48427.0,DEMOCRAT,9123
2016,WISCONSIN,GREEN,55045.0,DEMOCRAT,9122
2020,LOUISIANA,DE SOTO,22031.0,REPUBLICAN,9112
2020,NEBRASKA,SAUNDERS,31155.0,REPUBLICAN,9108
2020,TENNESSEE,MCNAIRY,47109.0,REPUBLICAN,9093
2016,SOUTH CAROLINA,COLLETON,45029.0,REPUBLICAN,9091
2016,MICHIGAN,ALPENA,26007.0,REPUBLICAN,9090
2016,WEST VIRGINIA,MINERAL,54057.0,REPUBLICAN,9070
2016,MISSISSIPPI,BOLIVAR,28011.0,DEMOCRAT,9046
2016,NEW MEXICO,CURRY,35009.0,REPUBLICAN,9035
2020,WISCONSIN,WAUSHARA,55137.0,REPUBLICAN,9016
2016,TENNESSEE,WEAKLEY,47183.0,REPUBLICAN,9008
2020,COLORADO,PITKIN,8097.0,DEMOCRAT,8989
2020,CALIFORNIA,LASSEN,6035.0,REPUBLICAN,8970
2016,LOUISIANA,NATCHITOCHES,22069.0,REPUBLICAN,8968
2020,SOUTH DAKOTA,CODINGTON,46029.0,REPUBLICAN,8958
2016,OKLAHOMA,OKMULGEE,40111.0,REPUBLICAN,8944
2020,IDAHO,BLAINE,16013.0,DEMOCRAT,8919
2020,MISSISSIPPI,BOLIVAR,28011.0,DEMOCRAT,8904
2020,MICHIGAN,OCEANA,26127.0,REPUBLICAN,8892
2020,OKLAHOMA,GARVIN,40049.0,REPUBLICAN,8878
2016,MISSOURI,TEXAS,29215.0,REPUBLICAN,8875
2020,KENTUCKY,BOYLE,21021.0,REPUBLICAN,8872
2020,IDAHO,PAYETTE,16075.0,REPUBLICAN,8862
2016,MISSISSIPPI,OKTIBBEHA,28105.0,DEMOCRAT,8859
2020,WISCONSIN,TREMPEALEAU,55121.0,REPUBLICAN,8833
2016,NEW YORK,SCHOHARIE,36095.0,REPUBLICAN,8831
2016,MINNESOTA,MOWER,27099.0,REPUBLICAN,8823
